* Source file = mid no filter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
10296.39   127.603    41.952
10308.11   127.595    40.410
10319.82   127.570    38.793
10331.54   127.524    37.139
10343.26   127.457    35.491
10354.98   127.367    33.893
10366.70   127.257    32.390
10378.42   127.131    31.025
10390.14   126.993    29.836
10401.86   126.850    28.856
10413.57   126.712    28.102
10425.29   126.587    27.579
10437.01   126.487    27.269
10448.73   126.419    27.134
10460.45   126.393    27.115
10472.17   126.413    27.137
10483.89   126.479    27.121
10495.61   126.588    26.987
10507.32   126.733    26.671
10519.04   126.906    26.127
10530.76   127.095    25.332
10542.48   127.291    24.281
10554.20   127.485    22.990
10565.92   127.669    21.484
10577.64   127.837    19.800
10589.36   127.985    17.980
10601.07   128.112    16.066
10612.79   128.215    14.103
10624.51   128.296    12.133
10636.23   128.357    10.192
10647.95   128.402     8.314
10659.67   128.435     6.525
10671.39   128.461     4.841
10683.11   128.487     3.272
10694.82   128.518     1.812
10706.54   128.560     0.448
10718.26   128.617    -0.847
10729.98   128.694    -2.106
10741.70   128.792    -3.369
10753.42   128.910    -4.676
10765.14   129.047    -6.064
10776.86   129.200    -7.566
10788.57   129.363    -9.203
10800.29   129.532   -10.989
10812.01   129.702   -12.927
10823.73   129.867   -15.010
10835.45   130.023   -17.225
10847.17   130.166   -19.554
10858.89   130.295   -21.974
10870.61   130.407   -24.460
10882.32   130.502   -26.988
10894.04   130.580   -29.532
10905.76   130.641   -32.068
10917.48   130.687   -34.577
10929.20   130.721   -37.041
10940.92   130.744   -39.445
10952.64   130.761   -41.782
10964.36   130.775   -44.049
10976.07   130.788   -46.247
10987.79   130.804   -48.384
10999.51   130.825   -50.473
11011.23   130.854   -52.529
11022.95   130.890   -54.570
11034.67   130.935   -56.617
11046.39   130.989   -58.687
11058.11   131.049   -60.798
