* Source file = mid+tweeter met hakkietakkiefilter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
6675.293   138.253    81.603
6687.012   138.301    79.819
6698.730   138.351    77.986
6710.449   138.403    76.102
6722.168   138.454    74.169
6733.887   138.504    72.186
6745.605   138.551    70.156
6757.324   138.595    68.083
6769.043   138.635    65.969
6780.762   138.671    63.818
6792.480   138.702    61.636
6804.199   138.727    59.427
6815.918   138.746    57.198
6827.637   138.759    54.954
6839.355   138.765    52.701
6851.074   138.765    50.446
6862.793   138.758    48.193
6874.512   138.746    45.949
6886.230   138.728    43.719
6897.949   138.704    41.508
6909.668   138.675    39.320
6921.387   138.643    37.159
6933.105   138.607    35.028
6944.824   138.569    32.929
6956.543   138.529    30.863
6968.262   138.488    28.831
6979.980   138.447    26.832
6991.699   138.407    24.863
7003.418   138.368    22.924
7015.137   138.331    21.010
7026.855   138.296    19.119
7038.574   138.265    17.246
7050.293   138.237    15.386
7062.012   138.211    13.537
7073.730   138.189    11.694
7085.449   138.170     9.854
7097.168   138.154     8.013
7108.887   138.140     6.171
7120.605   138.128     4.323
7132.324   138.118     2.471
7144.043   138.109     0.614
7155.762   138.102    -1.249
7167.480   138.097    -3.116
7179.199   138.092    -4.988
7190.918   138.089    -6.863
7202.637   138.087    -8.742
7214.355   138.087   -10.625
7226.074   138.088   -12.512
7237.793   138.091   -14.406
7249.512   138.096   -16.308
7261.230   138.104   -18.222
7272.949   138.113   -20.151
7284.668   138.125   -22.098
7296.387   138.138   -24.068
7308.105   138.152   -26.064
7319.824   138.167   -28.091
7331.543   138.182   -30.150
7343.262   138.197   -32.243
7354.980   138.209   -34.371
7366.699   138.218   -36.534
7378.418   138.223   -38.728
7390.137   138.223   -40.950
7401.855   138.218   -43.196
7413.574   138.206   -45.459
7425.293   138.187   -47.732
